"X1","X2"
0.952940067943111,1.47927225047836
0.85559266555085,1.50620361439127
1.0674537389948,1.5894657273804
0.956270859049752,1.68343433630715
0.986707964963365,1.57611568097063
1.0375832858826,1.43295668574801
1.04931141441318,1.46316069528038
0.891978525873665,1.54655800316742
0.96126959944019,1.66475447676421
0.997539568147117,1.73193898080785
0.964204546415108,1.37928152245816
0.949573140455607,1.63130931723735
1.03301293512845,1.34607962342245
0.959108509258655,1.39772127061953
0.985721362134513,1.5620976459423
1.02289915112618,1.40091160020344
1.00141040948387,1.75032762479424
1.04809840318148,1.54012348658275
1.08148073756535,1.63938115160758
0.992539564300973,1.60274734363618
1.02295103596253,1.58337384642326
0.925760832102262,1.36925871773478
1.02959313610669,1.2953721390054
0.947667250852736,1.46270274669556
1.00794038731971,1.52982288502177
1.02448733772574,1.55848568543273
0.983455158010421,1.53490628423716
1.07996744042181,1.43182019804418
1.02608515106216,1.50915083909512
1.00541854220362,1.35601421032815
