"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142"
20.0413782919065,74.8494734382983,79.0925436876799,41.481635275563,114.576574639755,183.725755920398,80.8748248892442,121.525686064848,232.712608133246,127.150988522596,73.8474697476635,67.2531053596094,141.92344281622,102.342755190494,66.8705868872909,203.893722009733,60.1250465428517,37.8969725878168,107.227988582556,44.9861636758299,56.6501907347559,77.0401886958864,51.5999955102266,70.0708895486563,33.8746673726212,57.2977571538604,118.103932073488,92.6111563094265,151.806596876223,83.4287702680572,73.1036010551598,74.9210987001481,156.144191744779,98.9674853773165,75.0118450294824,36.147523523599,95.7619103914041,114.383370013918,83.5121256451621,39.0940732592011,89.7822915171116,100.252581017029,166.665969923349,75.6041917074733,31.2657761302309,175.958694178035,196.368312677332,207.033547995964,68.7303505227531,49.878938706518,30.1042953040774,84.9315577653529,130.212315523182,116.446077635409,78.6816749202357,119.67093205578,97.6046093795467,158.669817619461,95.9106943325904,86.6342481075396,39.8430491376388,25.3296024198704,80.2475015500734,161.95582114188,174.770431737639,120.384723107308,105.587495369231,43.8159223319703,27.2251839444702,51.2409270201535,178.528450223947,107.507943693367,80.9197961691906,50.4181893083262,36.3176370399759,219.622370477905,175.276327010248,104.831688212356,79.5665714074535,154.599991844219,104.63123077373,62.7048439217743,32.0486857527255,215.908144752609,69.3697488274266,83.8685086204353,31.1646957001061,50.6881452149309,105.128383467351,173.491382663078,101.037478301933,95.3210229500648,151.505417271684,202.844218282802,74.0776853071254,74.3626752471991,139.964401703366,106.334256139598,44.2687962515018,147.445104055357,119.816642192557,32.1552271582184,99.7957426824106,53.0534216379565,78.5033642712528,43.7747533387269,216.646304619452,66.2577718550686,38.7622301045921,75.664224698714,21.7759610731918,243.281468028275,80.736083644391,133.462576046598,84.6257217754242,112.812208999612,116.591882044982,113.518579501558,26.7433841819307,203.905981658346,48.184627505144,87.866752374806,192.686470954242,131.127137058553,234.414738716181,103.264803284855,88.5712417456909,33.9941632406894,105.211683565329,220.137882764663,157.26380282575,214.305864933849,76.6733499122059,21.7477669600201,106.524817394591,229.778714639147,191.126365534586,51.2799749320629,110.835445282566,106.110283599109,237.596986004945,71.8276873352187
150.552917104364,72.7820081761366,43.7282850504943,92.7625195118083,212.41198552593,96.6084449292376,175.566401742039,233.408383392503,73.0946426911418,117.965680847961,38.4855086683824,74.6827133491483,104.283160836485,118.922608844821,82.2078994584811,61.4845507988178,22.6025310068761,195.096134316589,50.6430472066113,173.121246656059,119.60879317892,37.1025358116394,34.5432420184888,238.71148009147,78.1465855545711,92.0847224366972,95.92727333476,137.101605476427,106.943747498726,147.303954009566,104.745090190279,85.869755782783,94.6017330236704,94.3419513363567,55.4938068473115,60.0896671748209,178.346292417581,70.8539587328718,154.335523421664,69.6013011886777,229.247920921968,120.248807014139,34.7849282990334,191.669716998949,221.455328124322,80.9836489405185,155.407856307584,167.619120536782,235.914039639326,117.189396617152,32.5746714620102,230.951021624122,160.830815223426,175.72530116856,81.7218257010457,118.449737591027,82.1552831134453,124.029632215721,96.6650126006508,56.5636548387397,96.9304926755674,94.7950228739093,77.3638280793153,34.0044650274194,42.8142829073205,28.6130971771852,26.9483288387614,106.884112488397,213.315025910908,92.2565159087022,46.7187385536579,26.698704399422,55.4286689134848,227.254933905124,115.856402334616,61.4798479663261,179.35650730824,109.445165573548,221.504641019034,102.643652691268,134.711692916044,98.7695843565379,110.298082362206,41.095966420829,149.94024655524,73.4184797092163,152.441365460025,35.9760289266868,143.62894578342,94.2397937660661,138.458082881833,98.7663108588732,46.2187273997607,66.2050535794197,49.4673867027468,152.339411751668,77.6500832154601,45.3868987496001,238.848283183234,171.91492742583,215.347876302048,227.404372362478,52.3684282063556,89.1134663552021,80.406271657559,109.895795999987,147.898621245682,124.131429863325,91.364232346042,105.140827001762,97.4488235403017,43.6190052729388,32.7870248229767,137.227487903041,129.710436261631,128.874936830317,125.799215543363,82.6419720111408,48.6858720951952,67.6117446132216,104.166943573333,122.902341685652,116.750344827982,84.3371342601209,29.6258779671447,142.388172604535,116.878831407872,23.3707982067691,131.86951060158,75.0595593175433,93.5732436955334,234.212083990583,49.5459116914645,74.4163724593342,89.7950079003286,91.3111469476969,220.587769720043,226.43128959245,111.938281167981,243.187818045159,104.826700024887,121.182405553405
17.6385723296586,99.423629967431,193.136411531662,190.88383606359,239.410168018777,195.751835498761,205.916322282132,25.3407967149415,21.1386357421746,211.63900697247,241.690539138717,245.442465322324,83.5237162140535,25.667278734703,29.6683402730337,22.7994296745054,138.020243326136,114.521045619575,135.980731681878,157.157588390619,140.462148959131,195.285207192054,54.1426373214822,133.543513881874,118.077992285682,20.2151274075124,58.5813215448192,100.555247475812,158.321427958271,158.864778295749,52.6335282975732,81.7979372501095,195.339833962156,36.2363219808536,33.7316169446395,92.2797974933292,43.3777173759492,117.902042831781,103.559137214876,64.2816628025413,124.179966399033,207.940148208448,29.8600049713914,37.5136415556349,234.874189517835,236.844566539431,105.165221154613,186.607002928465,70.4663214857607,241.871155168913,100.197235227362,93.7226339456178,181.963242563489,238.843209355312,246.07803248371,135.570260503854,52.8144041171453,190.869340691069,229.266509288454,54.1087970033244,190.822415075637,248.487282210132,66.7146628859472,64.2701467044856,46.9261990619305,237.987019977729,95.2949723775126,39.4810449716347,98.4781090065285,66.0724622534008,34.0079729838772,80.0679172012572,63.163028736672,85.6864728616736,62.3114952258279,173.240164932281,71.9354801884059,42.0673878837567,168.8851384838,84.7290106913467,56.7924738645043,130.060111981063,91.985394927053,156.862759738832,35.9671289001802,64.3829336500551,171.677670978003,40.9561553113529,98.1379524134726,61.1470304008962,183.590129889843,196.215828241251,167.225088839358,35.2458133049713,41.3593148914014,70.3479664676386,40.1241023077612,114.993605903793,84.8772482730648,59.3434918852571,23.9553605877656,56.41521857302,67.1615217608963,38.7800554559926,127.668755625498,34.2096791244972,45.9233306827756,23.7865289456388,191.037818652033,128.221415129099,52.8824759577477,198.05657929517,178.416692912136,196.445909727621,186.987187811012,161.764440991411,218.100952601457,94.45171144058,165.226494056939,231.7311334658,108.044560602557,246.677729635727,56.5166328547471,63.4184760493686,21.5973648142818,172.153546414558,114.289810290038,240.029201361693,246.389431958603,40.4794901200726,27.699494457381,26.6201288910601,202.391577478406,222.265724128235,58.9776267036655,57.2654790200164,80.1186916882493,126.828936141632,54.3297854652311,199.131602309518,158.109231439192,118.438219513623
21.0543127564511,31.7606416285873,49.7237642646405,30.7500374001728,30.958322096885,26.1370419167082,25.4376848497648,56.8477503927536,128.563332575439,25.0458583091137,231.672337020691,39.629666885398,64.1193767488816,47.9254302065038,151.664757080672,125.106508840192,48.3557969017728,182.676759413987,238.317886203646,208.549136575454,239.081531436282,44.8624700725863,67.2886013880949,36.8076119944406,100.469830176911,54.1845342795017,116.664274511383,29.1901804955351,44.0978516934967,130.970837065395,121.965346706929,46.6498794249615,86.0154317973703,25.6203975250817,95.1528536267846,236.288596840617,178.644836729566,160.481579472768,149.307645321477,176.815492881814,229.9415899714,176.959261956633,150.755175579536,125.478181442264,111.049275033604,169.686410077203,59.8660885320639,29.7315385858137,154.617477678699,91.6334932337318,212.338932583931,41.0492807947225,205.231530451751,52.3256130678027,233.779109320987,85.798466455515,20.8142110996299,203.239295479493,193.705731389186,187.094001178495,91.2032034941287,170.425072861809,81.2573681920655,77.4726112456057,219.876563498118,33.3395967179794,141.930638795858,37.6093493314526,59.4774949481107,98.3784818217276,23.4236618395796,63.8641638147755,229.681218168002,53.5976195972632,101.412092084382,93.2001283643655,166.505004032602,136.486119638524,34.8873477715912,22.6054322805094,179.189018757042,69.2774774838811,39.8707250546333,27.1867755225971,125.707496861843,40.6811450354915,187.94973485558,239.243176343906,68.1449978620154,237.581178274023,93.0540657702987,26.5003774307479,26.540300006186,36.8301717325175,100.539237476373,57.6751395174612,209.234728848332,121.518919902691,96.792228857858,127.159177949635,58.7282273502159,183.045130638926,97.5299569734196,115.858505889793,38.1344619497948,157.503460263169,50.2258718863427,98.722015944867,46.6104151275107,35.4230433807125,62.7699369470415,82.2482217467537,180.471987085939,73.2561490566567,247.483813354345,142.52815973297,219.030811476911,107.823258912519,53.8736523873605,26.2374836404641,87.8265586661553,20.8494609037773,51.1191990809124,31.7519104037994,81.3877262766583,202.506259518874,49.2693743168956,246.47819834727,92.809491892162,61.7082054029925,52.5393028736515,213.51152058241,243.558549343195,128.28839196272,151.569604384071,168.368953522043,100.648171985277,154.43482406149,116.954303908229,67.4790995514655,203.457718953469,28.9193438063622
249.789097563557,75.1802965706928,67.407164308509,34.9867135030941,51.6063447649553,75.2942304671086,225.886498768855,29.2704142195212,59.8610149236018,68.4456685218549,21.0531909282542,22.5642230637222,27.4524727970764,35.4428424962903,181.23352248237,109.9668862809,216.426310421108,58.3323271066354,249.673568102708,58.1286456103199,26.2953435470517,21.8702806027085,100.775275980004,41.5514015765527,42.8983679259455,163.416885784095,187.669081949115,201.808537838612,242.192705091496,26.8605141333999,217.268353392128,41.848326610472,30.3578668369701,185.958017721234,47.957110319578,26.7298403772187,94.2587273390316,20.6995416774306,228.780872633582,69.3933023120115,206.865892117666,232.587848510188,239.739807459902,46.2161610819252,24.9303672556126,178.328504174918,45.7576036566435,33.5957654482499,130.359065209352,236.68591308765,203.440175225994,26.8070888227663,185.227648726526,72.1412460828603,40.1926264320089,23.7514977388676,136.648105915281,36.4577104100237,20.4520182214697,120.755232244055,20.2412531795791,235.334695615053,248.59269704523,178.151771180018,106.578236584627,22.9004970378397,110.036798318578,74.8052268944373,22.4307380992187,247.27901723228,247.743048074498,138.340445218315,82.5587556194307,45.2981713548305,198.386323042831,48.7613720353351,74.362166543548,72.3658312523649,26.0313232106141,38.2159636936548,194.94525606572,81.5135939705167,207.259937143983,233.088510641263,226.161033090995,21.6157874676017,27.6280314095168,42.358933079769,226.345478958716,107.517230043505,65.8302902376743,20.0522531748401,131.88850904719,24.8206196019581,240.689807710255,85.6601302055256,147.163722029196,58.8904364733533,112.705099432395,137.08370948109,117.471005642479,27.1445772221517,233.71771548712,46.1169282179499,91.2858849192767,173.030598235814,52.8984672096929,20.9445561812176,200.797372700708,54.7931997799806,183.312803191005,44.5860336903247,182.430189367216,29.4657974316196,209.969131361685,71.4231433982389,20.0616139822633,41.9653576221208,30.9799724234273,69.0055375311674,20.0914747598258,90.8402733801065,96.0137552183324,205.196446105894,46.0479829908146,55.5540333998291,227.712231117657,242.442174034789,248.249224190367,127.433341606059,31.0307759001452,209.606016796105,191.214324760522,230.934119672891,111.347030122638,246.35241534671,134.034992184666,88.4323707553213,107.689340048981,26.5587406787967,228.152866692318,245.995650574445
250.019637812154,60.2153577268161,210.409390201901,78.8465550953598,39.6765363270869,33.3488995909957,138.911177620738,60.0308125451384,94.1796241790232,23.9134380106854,31.5648510129361,188.761602941136,49.7046403319216,59.1714423470911,153.330019395672,144.725304796417,162.465702801942,212.539794396982,75.4867760195906,191.862908912489,53.1802038171062,98.3706687466612,70.0853458504027,219.538808463921,94.331219626715,68.953642349812,236.754103268046,106.827100538848,68.1099501104416,75.8554471437172,72.6457897744492,22.6547997809005,185.274772293138,181.068176072064,73.8826715425279,76.2842426408328,141.06619819393,96.8567404935015,232.044810219317,144.115074008512,184.108416415753,179.014641836758,146.880421222051,162.111565223905,178.103710485851,122.33253548218,65.2314950098162,61.8167534662419,38.4003669381596,96.3802789510842,82.570113388802,63.8152884091311,202.824176012267,78.6786033233665,84.5279230313005,24.6611884225991,24.1743125076531,55.5583515800485,218.632422405767,87.3100788563789,21.2407081409543,151.572655308421,70.5490032645205,80.3684258393615,96.3043193869528,161.454508779249,180.952879783439,79.4079689681827,130.776500166547,189.222111257512,110.822398857852,27.160798026027,70.3926524357604,194.631973412224,63.0170078606083,119.942182129461,79.173620561773,38.7976114748799,72.19459702191,65.2857791051606,88.8843952880277,150.164848893402,151.9555566822,212.622882324045,92.495347283608,71.1439236500236,137.871604779389,153.627058206366,157.8533010203,105.407280675989,93.7451982763114,39.5178795396529,112.695431916984,49.5113966592395,27.1039244507964,115.766903479282,29.4613758060806,63.8998631666401,58.0736590455543,177.482780097505,94.0262983247239,205.237653816445,108.939426584288,243.875584260837,69.5438269174863,31.5164110840272,137.891353181699,27.5454038983556,110.300199784284,193.925819444251,121.598854482109,31.2264135512631,56.596502185154,66.2933996095593,228.478557849772,96.3102095184046,51.4963955887955,21.4051364742599,121.284695211097,35.4168405199196,164.21765878433,98.2586321663775,199.492047619491,46.453800391055,22.8644524279224,206.013961336215,186.612838871009,72.8562187171713,205.455625844816,227.757371372373,94.1878938257079,88.3763482225622,247.694006466805,96.1761762281826,29.4670114618682,161.786256626544,82.4306932311589,30.9786124035642,87.8478526560499,24.2421077340007,60.4566404583029,149.773238235614
249.822346697472,181.524577093119,84.0324082532395,75.2411901174422,121.285750033775,85.5630128549932,71.6049941392077,38.0094326813919,174.020747518642,198.539670950492,73.4299509976783,152.522774338218,131.420445053199,194.098902710774,125.22975594376,218.497366957614,92.374287887348,36.1596433613453,66.4991119794753,182.624354273681,173.100946493963,100.271473100045,58.972962473019,114.682779070426,62.4850886693377,78.7262622723919,79.1245909414058,44.0487709003873,47.9141231955838,51.4326401012468,51.3806894382616,187.425417790564,110.929529471716,125.951869491411,53.630926585613,111.619673339068,95.0105062663009,66.4780697953365,103.732410038245,152.313738785158,71.6816175215724,33.1944769850484,143.312598371064,130.106509723578,217.612496360713,189.589879863418,56.1624721524007,224.737086825375,84.5994331434699,102.3335115633,200.012523462018,122.202649032963,161.868715227955,66.8609951358752,53.3395942102935,70.6017952693769,152.989220188528,78.6785685844077,243.832942561163,98.9230466712271,95.2516850025245,212.687650070273,107.978972271033,142.33466640352,64.7044194493715,94.5221512780217,121.792676906401,85.0307545507887,175.139028445611,100.868691538779,31.1875802734024,184.456466594679,113.45121082577,85.3018030046146,143.803549622205,130.26421813197,39.7600733758562,135.266839937759,83.6947548332777,226.525589943958,165.732964905221,168.605004169483,130.650975469034,69.1083016209597,31.6610986255879,136.557144419171,101.278915713281,107.183128767197,38.0737481067668,28.351925105649,129.616618964219,138.100193387297,37.8518971349295,36.1275500791015,48.9826416241565,43.8901333360061,32.5253806721138,71.3657038549977,51.356357203507,31.8588634792157,202.224808856705,74.9218679588254,33.6273903663425,127.182814242349,42.2297078749829,100.41804061647,42.3975380640252,194.49894534945,136.181096799026,116.364733721945,48.2885132980422,117.806707557617,67.5282116568981,95.5963048766829,181.071650098784,110.94963912075,169.371184559846,208.408286763729,141.151662064996,132.464943358816,111.912280374925,85.9980043365572,209.570982682312,68.8613577257547,109.768605833538,68.2307759035673,159.676259734979,149.366432247557,87.5664576916777,213.992991236498,82.4053891745167,163.708489044988,107.093273966352,54.8616355916189,236.923362552459,71.6457990171207,193.959488173113,204.220070987995,214.361818889815,120.930308381998,62.1720262005024,222.511564824201
250.219279412362,33.2132003549646,167.634001949818,123.352435818927,83.9213413399286,94.6224661506888,163.547437953064,72.8925427831293,118.310438260705,36.1216628528444,20.2366076658655,26.1920666107129,106.995298782953,23.5213905040678,116.732499647378,236.512900470021,228.359397696263,42.7068507787191,33.4628044244477,21.6248878979696,165.816492638757,78.4950855552907,135.927753449654,112.356708906737,85.5078928085516,158.554571498052,112.999237954514,76.4027537339158,39.173712120613,41.9136678855015,135.529417014678,220.308299691113,159.998013841244,156.386963052098,171.516315964955,45.6915957936511,27.8680247050972,112.391513540857,160.492599406819,228.740428272457,208.53009539943,229.990358525127,159.821337488521,54.9254138661113,92.4250080160269,83.098450453662,70.0963877615742,52.0342676874284,68.7412568261914,35.7083956735414,164.238480999735,207.45460500126,150.730860262472,44.6705345181177,139.400457673882,65.0883882698818,82.2692470366995,245.998596969191,200.962361847134,52.4982066210488,93.2562114050585,51.2420112024924,169.311324743861,59.1081024740317,177.173832051184,86.6649901785494,24.4170582838595,86.4109274898277,116.042785223085,151.788594870814,44.1265931460545,185.628637312629,212.365175642686,175.56990695902,211.359932352538,179.739509807491,141.521105909627,119.929763970292,166.596313959948,76.0352103987842,21.3919398197867,32.9237174119949,181.781217380286,221.878197505968,105.3473873872,25.0796401491746,229.983600856943,34.8380840316462,205.123434553228,110.036045592653,51.0334241148332,38.915278741007,107.459109936896,118.463441156947,57.1279149053496,139.260066893437,182.338646232646,73.4959609229106,145.694604663115,143.207391204614,54.0320752722005,141.792691895597,48.396463693075,195.555852088636,54.1611280656779,58.6269650938423,225.920885345896,64.1412649281482,234.172849674475,115.182381935557,25.7776871975543,142.065161730893,116.696381504185,102.677547753064,87.8490849163118,199.237046290384,43.2592463272906,36.4416798733898,137.25502407387,59.6163669932549,40.3112625840273,40.7417505590477,64.4657818084384,222.058284683542,225.671035192493,228.303572145912,79.0633526567743,71.1979891108401,122.166566597591,121.796359447143,209.921076111273,87.7889080625185,223.78340835596,39.2101354275881,67.6040814195418,220.012384085455,82.2693554945313,160.223406354423,171.90199940242,99.8784909571548,95.6290851393117,177.976674298019
249.804061211874,124.05732856737,141.306903463277,74.7068247406854,156.211402921632,177.141346642784,115.642616397586,22.7969767974461,27.2238302425162,166.409365278514,86.3683894967472,39.7363144657886,191.451791549421,98.6804822836827,29.7809990270965,51.6844531949379,36.2554162937119,205.705922240006,68.1901008199774,223.497022060468,85.5015014757312,133.440548068273,84.5152925864294,117.051413436693,78.4302396875546,97.0553685291582,72.0675959366497,76.5331254050544,58.1073389275837,223.463245136213,127.093028216495,91.2323187031906,189.206684534708,47.9111156931133,99.1331512229306,59.387900644974,104.557553808057,124.83366926074,232.546625468596,91.3829828197465,183.715571682458,52.2321500692588,83.2885119268617,50.0120436268417,50.1073661025455,93.354739420002,121.161846865539,92.4554223348991,123.379555983382,125.977648735675,92.3594345453629,106.84930879088,137.488200359185,109.321297447519,122.856890814565,88.2210994224266,198.53708406906,82.8234407300314,98.835854872089,110.866676540126,209.592864333838,89.0311017284425,86.6713900336588,67.9252945619088,68.5892907454454,46.8551311064053,115.615192884279,231.082659101175,133.995372378755,85.0342466834358,140.680269618962,90.094251867083,92.2735595316961,223.576930200436,187.229736184471,225.487332369415,212.866591808797,209.565795980132,68.036934150639,154.407809061771,136.230479858546,41.4436753146341,221.250171724228,66.66560050671,234.486830432682,52.941213157003,84.793458541839,226.762243979265,70.6491802094342,214.230653299181,55.408045297942,113.998654647133,102.56471502585,124.573411817119,140.676565247682,96.1466240040591,55.814319106495,49.8482282476415,97.3762821852947,54.0447893832343,50.8762476547017,23.818443490888,202.215601546077,112.656919436819,139.412565891286,133.836543218707,208.234232548529,77.25456452278,95.8087300115896,90.3262241502495,58.7507480198461,48.0385727896666,92.085381393014,51.7242100624461,111.053400444644,40.7365059701347,47.1022480927084,51.878977573359,44.2421813086795,135.07783778518,51.3435310874218,115.491700637439,246.710722474866,201.295286643319,117.603506751205,90.3055733233906,46.7021109414745,116.394455469674,64.5424930885012,143.13451279457,149.69882912786,112.726640701719,138.361896717531,99.5858169823837,56.1418818495647,234.29164960499,125.264770790193,66.7869281905176,246.080497536241,86.1697957197584,211.28718748208,138.283887824321
152.584831729268,93.1323935149058,216.502558814463,153.743387603998,73.459909608859,175.139601953738,197.859953882272,88.0247618624309,138.15236732512,168.886816720549,151.953743158509,97.3109889879968,68.6039664971245,207.078001578942,245.013351707549,150.502379705773,160.575294359833,125.372400721014,138.352667353364,120.8436269362,25.3949737082509,31.1724370029534,202.135029546392,161.435365064004,55.3505180874033,156.06394451418,94.8967491674489,85.5199678468915,114.452865814859,199.558085665856,140.921610730707,52.7273270100172,31.9225126065881,113.376009609813,94.7627289901738,101.687873530203,93.0102825825497,152.52840652713,140.529803775787,140.719139105399,169.691288112496,226.482756871977,39.5289751617598,67.8973112128123,177.641219928112,191.147492801858,169.119197897564,176.754821286196,71.1558583261096,33.9681723399465,131.868643047512,89.2181321222514,63.1988830172174,248.215924362998,59.5755581433802,62.4350869943816,164.201240025334,75.3233431443377,187.741342791136,60.4497484007662,44.9431228206733,128.299586293338,86.6089554979594,123.828823520272,91.331438853439,136.964244559814,57.5234226643136,209.548959687519,42.2355425701139,30.96858454378,54.3280871254302,211.205162023597,186.790464297122,139.431658609877,232.975600060672,172.686370781683,87.0273809118959,167.446158077942,190.08808922179,172.732074376203,133.568543629564,54.9915791063207,38.136867449045,91.0512005376976,223.641803206136,56.0611103192361,36.5693918862356,176.188622382983,44.2365946460201,92.866144621407,61.1852345744405,103.664573593036,173.012813041916,96.2541920356417,141.380395817727,98.7576607505657,137.802774397777,105.801099883559,84.6128962005343,169.295644949444,85.694301060289,40.6358887532075,224.314873608349,103.642224729446,149.075111139035,85.8569611958061,124.58580233321,102.920505009937,79.973744870195,205.816881138877,23.4295899248658,37.0134285679883,52.6746729568573,69.095387333832,140.005031445806,63.9381356983294,37.1850345818544,27.3041331805884,133.157340526106,239.107904129678,146.556304858445,97.4383640810035,211.52883577038,28.6403568515899,140.526004989664,242.79834083732,45.2328514836746,140.941711881321,108.88553093031,111.920627601951,187.793673152132,65.7377196831238,60.8304169189954,162.803233015278,217.601742978107,163.955777686532,205.071796044246,180.816922893933,132.28647057566,65.3907794413163,56.0883799945721,154.103409945648
