"X1","X2"
0.978986409649853,1.47953036650833
0.984797294496242,1.51785736508452
1.00615064600391,1.46722028905141
0.994774452193139,1.55634993859029
0.98825723525347,1.46035244609405
0.99555075825403,1.46597550110918
0.98648667421248,1.44644536784269
1.00962620326754,1.52049546020405
0.948967929065544,1.42872837890516
1.01581819747508,1.48650995453918
1.00655604001743,1.55511105673845
0.953643312612234,1.46156170775332
0.99534790003069,1.59551604311614
0.978266918540102,1.47017199648225
1.00530908801296,1.54070295639048
0.996941883035899,1.52779378704808
0.949704072012734,1.47479035575199
0.982753780506226,1.55223468148931
1.00391945947366,1.5411496694463
0.977944772449206,1.57219251080638
1.03273431628138,1.40983374448569
0.976496918739117,1.55191958833567
1.01850609356575,1.54514532772671
0.984085171275762,1.57150495836269
0.995902549326418,1.52201536332759
1.00056076922665,1.61794043905393
1.0045722579251,1.35644193780779
0.992248467182205,1.58928840068919
0.965036818816989,1.44876542326506
1.01111795216956,1.5259832286272
